-1.2671
0.195344
0.803602
1.41186
2.02012
2.62838
3.23664
3.84489
4.45315
5.06141
5.66967
6.27793
6.88619
7.49444
8.1027
8.71096
9.31922
9.92748
10.5357
11.144
11.7523
12.3605
12.9688
13.577
14.1853
14.7935
15.4018
16.0101
16.6183
17.2266
17.8348
18.4431
19.0514
19.6596
20.2679
20.8761
21.4844
22.0926
22.7009
23.3092
23.9174
24.5257
25.1339
25.7422
26.3505
26.9587
27.567
28.1752
28.7835
29.3917
30.0
