-1.27652
-0.0232985
-0.0223405
-0.0213825
-0.0204245
-0.0194665
-0.0185085
-0.0175505
-0.0165925
-0.0156345
-0.0146765
-0.0137185
-0.0127605
-0.0118025
-0.0108445
-0.00988653
-0.00892853
0.339512
1.13564
1.93176
2.72788
3.524
4.32013
5.11625
5.91237
6.70849
7.50462
8.30074
9.09686
9.89299
10.6891
11.4852
12.2814
13.0775
13.8736
14.6697
15.4658
16.262
17.0581
17.8542
18.6503
19.4465
20.2426
21.0387
21.8348
22.631
23.4271
24.2232
25.0193
25.8154
26.6116
